IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
16.171.116.36,2082,0,false,ORD,North America,Chicago,196,0.00
54.214.108.225,8880,0,false,ORD,North America,Chicago,196,0.00
16.171.54.255,2053,0,false,ORD,North America,Chicago,196,0.00
34.218.44.208,443,0,false,ORD,North America,Chicago,196,0.00
13.49.23.72,2082,0,false,ORD,North America,Chicago,196,0.00
16.171.54.255,8443,0,false,ORD,North America,Chicago,196,0.00
54.212.33.52,2053,0,false,ORD,North America,Chicago,196,0.00
16.170.234.32,8880,0,false,ORD,North America,Chicago,196,0.00
13.49.23.72,443,0,false,ORD,North America,Chicago,196,0.00
51.20.69.8,2095,0,false,ORD,North America,Chicago,196,0.00
16.171.54.255,2083,0,false,ORD,North America,Chicago,196,0.00
16.16.209.247,2095,0,false,ORD,North America,Chicago,196,0.00
35.180.191.197,2083,0,false,ORD,North America,Chicago,196,0.00
35.94.149.155,2095,0,false,ORD,North America,Chicago,196,0.00
13.49.246.128,2086,0,false,ORD,North America,Chicago,196,0.00
35.89.111.92,8443,0,false,ORD,North America,Chicago,196,0.00
35.180.137.25,8880,0,false,ORD,North America,Chicago,196,0.00
16.16.204.233,2082,0,false,ORD,North America,Chicago,196,0.00
34.218.44.208,80,0,false,ORD,North America,Chicago,196,0.00
16.171.54.255,8880,0,false,ORD,North America,Chicago,196,0.00
54.214.108.225,80,0,false,ORD,North America,Chicago,196,0.00
3.76.182.182,2096,0,false,ORD,North America,Chicago,196,0.00
51.20.69.8,80,0,false,ORD,North America,Chicago,196,0.00
16.170.98.211,8080,0,false,ORD,North America,Chicago,196,0.00
54.202.167.151,8443,0,false,ORD,North America,Chicago,196,0.00
13.48.13.203,8080,0,false,ORD,North America,Chicago,196,0.00
34.213.255.98,80,0,false,ORD,North America,Chicago,196,0.00
54.213.136.83,8080,0,false,ORD,North America,Chicago,197,0.00
13.49.23.72,8880,0,false,ORD,North America,Chicago,197,0.00
13.48.177.73,443,0,false,ORD,North America,Chicago,197,0.00
51.20.106.197,2052,0,false,ORD,North America,Chicago,197,0.00
34.214.186.137,8080,0,false,ORD,North America,Chicago,197,0.00
52.12.16.10,2087,80,false,ORD,North America,Chicago,197,0.00
16.16.204.233,8080,0,false,ORD,North America,Chicago,197,0.00
54.202.32.57,2052,0,false,ORD,North America,Chicago,197,0.00
35.89.111.92,2083,0,false,ORD,North America,Chicago,197,0.00
34.213.255.98,2095,0,false,ORD,North America,Chicago,197,0.00
16.171.116.36,80,0,false,ORD,North America,Chicago,197,0.00
16.171.54.255,80,0,false,ORD,North America,Chicago,197,0.00
51.20.131.105,2083,0,false,ORD,North America,Chicago,197,0.00
16.171.116.36,8080,0,false,ORD,North America,Chicago,197,0.00
51.20.192.85,8443,0,false,ORD,North America,Chicago,197,0.00
51.20.131.105,2086,0,false,ORD,North America,Chicago,197,0.00
54.214.108.225,2053,0,false,ORD,North America,Chicago,197,0.00
51.20.252.126,443,0,false,ORD,North America,Chicago,197,0.00
51.20.106.197,80,0,false,ORD,North America,Chicago,197,0.00
51.20.106.197,8880,0,false,ORD,North America,Chicago,197,0.00
35.87.152.157,2052,0,false,ORD,North America,Chicago,197,0.00
16.16.204.233,8880,0,false,ORD,North America,Chicago,197,0.00
13.51.175.110,8443,443,true,ARN,Europe,Stockholm,197,0.00
34.211.16.172,8080,0,false,ORD,North America,Chicago,197,0.00
51.20.106.188,2053,0,false,ORD,North America,Chicago,197,0.00
54.187.80.181,2052,0,false,ORD,North America,Chicago,197,0.00
54.203.214.122,8080,0,false,ORD,North America,Chicago,197,0.00
54.214.108.225,443,0,false,ORD,North America,Chicago,197,0.00
34.213.255.98,2087,0,false,ORD,North America,Chicago,197,0.00
34.218.44.208,2052,0,false,ORD,North America,Chicago,197,0.00
51.20.69.8,443,0,false,ORD,North America,Chicago,197,0.00
35.180.37.111,2086,0,false,ORD,North America,Chicago,197,0.00
13.49.23.72,80,0,false,ORD,North America,Chicago,197,0.00
16.170.98.211,8443,0,false,ORD,North America,Chicago,197,0.00
34.211.16.172,2052,0,false,ORD,North America,Chicago,197,0.00
34.220.156.153,8880,0,false,ORD,North America,Chicago,197,0.00
51.20.131.223,8443,0,false,ORD,North America,Chicago,197,0.00
16.171.116.36,2087,0,false,ORD,North America,Chicago,197,0.00
34.213.255.98,2053,0,false,ORD,North America,Chicago,197,0.00
35.94.149.155,2086,0,false,ORD,North America,Chicago,197,0.00
51.20.69.8,2083,0,false,ORD,North America,Chicago,197,0.00
13.48.67.0,8880,0,false,ORD,North America,Chicago,197,0.00
54.187.80.181,2095,0,false,ORD,North America,Chicago,197,0.00
16.16.209.247,2082,0,false,ORD,North America,Chicago,197,0.00
16.170.230.75,80,0,false,ORD,North America,Chicago,197,0.00
52.43.243.99,2086,0,false,ORD,North America,Chicago,197,0.00
16.171.116.36,2053,0,false,ORD,North America,Chicago,197,0.00
16.171.62.55,2087,0,false,ORD,North America,Chicago,197,0.00
13.60.48.93,8080,0,false,ORD,North America,Chicago,197,0.00
51.20.69.8,2086,0,false,ORD,North America,Chicago,197,0.00
16.170.98.211,443,0,false,ORD,North America,Chicago,197,0.00
16.171.54.255,2095,0,false,ORD,North America,Chicago,197,0.00
35.181.8.236,2095,0,false,ORD,North America,Chicago,197,0.00
16.171.116.36,2095,0,false,ORD,North America,Chicago,197,0.00
3.75.240.70,2087,0,false,ORD,North America,Chicago,197,0.00
13.60.48.93,8880,0,false,ORD,North America,Chicago,197,0.00
16.170.98.211,2053,0,false,ORD,North America,Chicago,197,0.00
52.38.103.90,8080,0,false,ORD,North America,Chicago,197,0.00
35.87.152.157,80,0,false,ORD,North America,Chicago,197,0.00
13.48.67.0,2083,0,false,ORD,North America,Chicago,197,0.00
13.48.13.203,2086,0,false,ORD,North America,Chicago,197,0.00
16.171.54.255,2096,0,false,ORD,North America,Chicago,197,0.00
35.87.152.157,2086,0,false,ORD,North America,Chicago,197,0.00
16.16.204.233,2083,0,false,ORD,North America,Chicago,197,0.00
35.91.174.179,2096,0,false,ORD,North America,Chicago,197,0.00
54.187.80.181,80,0,false,ORD,North America,Chicago,197,0.00
13.48.177.73,2086,0,false,ORD,North America,Chicago,197,0.00
54.203.214.122,8880,0,false,ORD,North America,Chicago,197,0.00
54.203.31.252,2087,0,false,ORD,North America,Chicago,197,0.00
35.88.29.233,2096,0,false,ORD,North America,Chicago,197,0.00
16.171.225.85,2087,0,false,ORD,North America,Chicago,197,0.00
16.171.58.63,443,0,false,ORD,North America,Chicago,197,0.00
13.48.67.0,2087,0,false,ORD,North America,Chicago,197,0.00
54.214.108.225,2096,0,false,ORD,North America,Chicago,197,0.00
16.171.54.255,2086,0,false,ORD,North America,Chicago,197,0.00
34.214.186.137,8443,0,false,ORD,North America,Chicago,197,0.00
16.171.62.55,2086,0,false,ORD,North America,Chicago,197,0.00
34.214.186.137,80,0,false,ORD,North America,Chicago,197,0.00
52.38.103.90,8443,0,false,ORD,North America,Chicago,197,0.00
34.213.255.98,2083,0,false,ORD,North America,Chicago,197,0.00
16.171.116.36,2052,0,false,ORD,North America,Chicago,197,0.00
16.16.204.233,2086,0,false,ORD,North America,Chicago,197,0.00
16.171.62.55,2095,0,false,ORD,North America,Chicago,197,0.00
13.49.23.72,2096,0,false,ORD,North America,Chicago,197,0.00
34.211.16.172,2082,0,false,ORD,North America,Chicago,197,0.00
16.170.98.211,2083,0,false,ORD,North America,Chicago,197,0.00
54.202.167.151,8880,0,false,ORD,North America,Chicago,197,0.00
35.94.149.155,2096,0,false,ORD,North America,Chicago,197,0.00
34.213.255.98,2086,0,false,ORD,North America,Chicago,197,0.00
51.20.192.85,2082,0,false,ORD,North America,Chicago,197,0.00
35.94.149.155,8443,0,false,ORD,North America,Chicago,197,0.00
16.171.58.63,2053,0,false,ORD,North America,Chicago,197,0.00
35.94.149.155,2087,0,false,ORD,North America,Chicago,197,0.00
35.91.174.179,2095,0,false,ORD,North America,Chicago,197,0.00
54.202.167.151,80,0,false,ORD,North America,Chicago,197,0.00
54.187.80.181,8880,0,false,ORD,North America,Chicago,197,0.00
51.20.192.85,2087,0,false,ORD,North America,Chicago,197,0.00
54.202.32.57,8080,0,false,ORD,North America,Chicago,197,0.00
34.211.16.172,8443,0,false,ORD,North America,Chicago,197,0.00
54.213.136.83,2052,80,false,ORD,North America,Chicago,197,0.00
51.20.192.85,2052,0,false,ORD,North America,Chicago,197,0.00
34.211.16.172,2096,0,false,ORD,North America,Chicago,197,0.00
34.214.186.137,2052,0,false,ORD,North America,Chicago,197,0.00
54.212.33.52,2083,0,false,ORD,North America,Chicago,197,0.00
34.213.255.98,8880,0,false,ORD,North America,Chicago,197,0.00
34.219.197.192,2095,0,false,ORD,North America,Chicago,197,0.00
3.76.182.182,8880,0,false,ORD,North America,Chicago,197,0.00
16.171.54.255,2052,0,false,ORD,North America,Chicago,197,0.00
16.170.98.211,2086,0,false,ORD,North America,Chicago,197,0.00
35.180.37.111,2095,0,false,ORD,North America,Chicago,197,0.00
16.170.230.75,2082,0,false,ORD,North America,Chicago,197,0.00
16.170.98.211,2095,0,false,ORD,North America,Chicago,197,0.00
51.20.131.105,2052,0,false,ORD,North America,Chicago,197,0.00
35.91.174.179,8080,0,false,ORD,North America,Chicago,197,0.00
35.94.149.155,2082,0,false,ORD,North America,Chicago,197,0.00
16.170.98.211,2096,0,false,ORD,North America,Chicago,197,0.00
35.88.29.233,2087,0,false,ORD,North America,Chicago,198,0.00
13.49.23.72,2052,0,false,ORD,North America,Chicago,198,0.00
51.20.106.188,2083,0,false,ORD,North America,Chicago,198,0.00
35.180.191.197,2096,0,false,ORD,North America,Chicago,198,0.00
34.214.186.137,8880,0,false,ORD,North America,Chicago,198,0.00
51.20.106.197,443,0,false,ORD,North America,Chicago,198,0.00
54.187.80.181,8443,0,false,ORD,North America,Chicago,198,0.00
35.91.174.179,8880,0,false,ORD,North America,Chicago,198,0.00
13.60.48.93,2086,0,false,ORD,North America,Chicago,198,0.00
54.202.167.151,2087,0,false,ORD,North America,Chicago,198,0.00
13.49.23.72,2095,0,false,ORD,North America,Chicago,198,0.00
13.49.23.72,2086,0,false,ORD,North America,Chicago,198,0.00
54.202.32.57,8443,0,false,ORD,North America,Chicago,198,0.00
16.171.116.36,8880,0,false,ORD,North America,Chicago,198,0.00
54.203.31.252,2052,0,false,ORD,North America,Chicago,198,0.00
13.49.23.72,2083,0,false,ORD,North America,Chicago,198,0.00
54.202.167.151,2086,0,false,ORD,North America,Chicago,198,0.00
54.184.229.109,2095,0,false,ORD,North America,Chicago,198,0.00
51.20.69.8,2087,0,false,ORD,North America,Chicago,198,0.00
16.171.58.63,80,0,false,ORD,North America,Chicago,198,0.00
54.202.32.57,8880,0,false,ORD,North America,Chicago,198,0.00
51.20.131.105,8443,0,false,ORD,North America,Chicago,198,0.00
51.20.250.57,2083,0,false,ORD,North America,Chicago,198,0.00
16.170.230.75,8880,0,false,ORD,North America,Chicago,198,0.00
54.203.214.122,2087,0,false,ORD,North America,Chicago,198,0.00
34.211.16.172,2053,0,false,ORD,North America,Chicago,198,0.00
35.91.174.179,80,0,false,ORD,North America,Chicago,198,0.00
54.202.32.57,2083,0,false,ORD,North America,Chicago,198,0.00
13.60.48.93,2082,0,false,ORD,North America,Chicago,198,0.00
13.49.246.128,2096,0,false,ORD,North America,Chicago,198,0.00
51.20.106.188,2052,0,false,ORD,North America,Chicago,198,0.00
51.20.69.8,2052,0,false,ORD,North America,Chicago,198,0.00
52.38.103.90,2096,0,false,ORD,North America,Chicago,198,0.00
16.170.230.75,2053,0,false,ORD,North America,Chicago,198,0.00
54.184.229.109,8443,0,false,ORD,North America,Chicago,198,0.00
35.87.152.157,2053,0,false,ORD,North America,Chicago,198,0.00
54.202.167.151,2095,0,false,ORD,North America,Chicago,198,0.00
35.91.174.179,2052,0,false,ORD,North America,Chicago,198,0.00
35.94.149.155,2053,0,false,ORD,North America,Chicago,198,0.00
51.20.250.57,2052,0,false,ORD,North America,Chicago,198,0.00
51.20.131.105,2096,0,false,ORD,North America,Chicago,198,0.00
16.171.58.63,2096,0,false,ORD,North America,Chicago,198,0.00
34.218.44.208,8080,0,false,ORD,North America,Chicago,198,0.00
34.218.44.208,2087,0,false,ORD,North America,Chicago,198,0.00
51.20.131.223,8880,0,false,ORD,North America,Chicago,198,0.00
35.180.191.197,2087,0,false,ORD,North America,Chicago,198,0.00
16.170.234.32,2082,0,false,ORD,North America,Chicago,198,0.00
13.48.67.0,80,0,false,ORD,North America,Chicago,198,0.00
35.87.152.157,8443,0,false,ORD,North America,Chicago,198,0.00
54.184.229.109,2053,0,false,ORD,North America,Chicago,198,0.00
54.212.33.52,2096,0,false,ORD,North America,Chicago,198,0.00
54.203.31.252,443,0,false,ORD,North America,Chicago,198,0.00
51.20.131.105,443,0,false,ORD,North America,Chicago,198,0.00
35.89.111.92,80,0,false,ORD,North America,Chicago,198,0.00
34.218.44.208,2095,0,false,ORD,North America,Chicago,198,0.00
54.203.214.122,2052,0,false,ORD,North America,Chicago,198,0.00
54.187.80.181,2082,0,false,ORD,North America,Chicago,198,0.00
54.202.167.151,2082,0,false,ORD,North America,Chicago,198,0.00
54.203.31.252,8080,0,false,ORD,North America,Chicago,198,0.00
35.91.174.179,8443,0,false,ORD,North America,Chicago,198,0.00
16.170.234.32,8080,0,false,ORD,North America,Chicago,198,0.00
54.202.32.57,80,0,false,ORD,North America,Chicago,198,0.00
54.203.214.122,8443,0,false,ORD,North America,Chicago,198,0.00
54.203.31.252,2095,0,false,ORD,North America,Chicago,198,0.00
51.20.252.126,2087,0,false,ORD,North America,Chicago,198,0.00
51.20.131.105,2082,0,false,ORD,North America,Chicago,198,0.00
54.203.214.122,80,0,false,ORD,North America,Chicago,198,0.00
16.171.54.255,443,0,false,ORD,North America,Chicago,198,0.00
52.13.46.66,2095,0,false,ORD,North America,Chicago,198,0.00
54.203.214.122,2053,0,false,ORD,North America,Chicago,198,0.00
16.171.58.63,2086,0,false,ORD,North America,Chicago,198,0.00
51.20.106.197,2053,0,false,ORD,North America,Chicago,198,0.00
13.60.48.93,2095,0,false,ORD,North America,Chicago,198,0.00
35.88.29.233,2053,0,false,ORD,North America,Chicago,198,0.00
51.20.250.57,8080,0,false,ORD,North America,Chicago,198,0.00
34.218.44.208,2086,0,false,ORD,North America,Chicago,198,0.00
54.202.32.57,443,0,false,ORD,North America,Chicago,198,0.00
16.171.58.63,8080,0,false,ORD,North America,Chicago,199,0.00
51.20.252.126,8080,0,false,ORD,North America,Chicago,199,0.00
35.181.8.236,2052,0,false,ORD,North America,Chicago,199,0.00
51.20.250.57,2095,0,false,ORD,North America,Chicago,199,0.00
54.203.214.122,2082,0,false,ORD,North America,Chicago,199,0.00
54.202.32.57,2053,0,false,ORD,North America,Chicago,199,0.00
16.171.54.255,2087,0,false,ORD,North America,Chicago,199,0.00
13.49.246.128,8080,0,false,ORD,North America,Chicago,199,0.00
51.20.131.223,2052,0,false,ORD,North America,Chicago,199,0.00
54.203.214.122,2086,0,false,ORD,North America,Chicago,199,0.00
13.48.13.203,80,0,false,ORD,North America,Chicago,199,0.00
34.220.155.70,443,0,false,ORD,North America,Chicago,199,0.00
35.180.37.111,2087,0,false,ORD,North America,Chicago,199,0.00
35.88.29.233,2083,0,false,ORD,North America,Chicago,199,0.00
51.20.131.105,2053,0,false,ORD,North America,Chicago,199,0.00
35.180.137.25,2096,0,false,ORD,North America,Chicago,199,0.00
51.20.106.188,2082,0,false,ORD,North America,Chicago,199,0.00
16.171.116.36,2086,0,false,ORD,North America,Chicago,199,0.00
16.171.62.55,2096,0,false,ORD,North America,Chicago,199,0.00
13.48.13.203,2083,0,false,ORD,North America,Chicago,199,0.00
13.60.48.93,2052,0,false,ORD,North America,Chicago,199,0.00
3.77.153.158,2052,0,false,ORD,North America,Chicago,199,0.00
13.48.177.73,2082,0,false,ORD,North America,Chicago,199,0.00
54.186.85.186,2083,0,false,ORD,North America,Chicago,199,0.00
51.20.250.57,2087,0,false,ORD,North America,Chicago,199,0.00
16.16.204.233,80,0,false,ORD,North America,Chicago,199,0.00
16.170.230.75,2083,0,false,ORD,North America,Chicago,199,0.00
16.170.230.75,2095,0,false,ORD,North America,Chicago,199,0.00
3.76.182.182,2086,0,false,ORD,North America,Chicago,199,0.00
51.20.192.85,2095,0,false,ORD,North America,Chicago,199,0.00
51.20.106.188,8880,0,false,ORD,North America,Chicago,199,0.00
51.20.69.8,2053,0,false,ORD,North America,Chicago,199,0.00
13.48.13.203,8443,0,false,ORD,North America,Chicago,199,0.00
35.180.37.111,2053,0,false,ORD,North America,Chicago,199,0.00
51.20.252.126,8880,0,false,ORD,North America,Chicago,199,0.00
16.171.62.55,8443,0,false,ORD,North America,Chicago,199,0.00
51.20.250.57,8880,0,false,ORD,North America,Chicago,199,0.00
16.170.234.32,80,0,false,ORD,North America,Chicago,199,0.00
35.181.8.236,8443,0,false,ORD,North America,Chicago,199,0.00
16.171.225.85,2052,0,false,ORD,North America,Chicago,199,0.00
13.60.48.93,8443,0,false,ORD,North America,Chicago,199,0.00
16.16.204.233,2053,0,false,ORD,North America,Chicago,199,0.00
35.180.191.197,2086,0,false,ORD,North America,Chicago,199,0.00
16.171.58.63,8443,0,false,ORD,North America,Chicago,199,0.00
54.203.214.122,443,0,false,ORD,North America,Chicago,199,0.00
54.202.32.57,2096,0,false,ORD,North America,Chicago,199,0.00
13.60.48.93,2087,0,false,ORD,North America,Chicago,199,0.00
35.180.37.111,2083,0,false,ORD,North America,Chicago,199,0.00
16.170.98.211,8880,0,false,ORD,North America,Chicago,199,0.00
34.220.155.70,80,0,false,ORD,North America,Chicago,199,0.00
34.219.197.192,8443,0,false,ORD,North America,Chicago,199,0.00
34.220.155.70,8443,0,false,ORD,North America,Chicago,199,0.00
34.219.197.192,2052,0,false,ORD,North America,Chicago,199,0.00
35.88.29.233,443,0,false,ORD,North America,Chicago,199,0.00
34.219.197.192,2087,0,false,ORD,North America,Chicago,199,0.00
35.89.111.92,443,0,false,ORD,North America,Chicago,199,0.00
51.20.131.223,2082,0,false,ORD,North America,Chicago,199,0.00
35.88.29.233,2086,0,false,ORD,North America,Chicago,199,0.00
15.160.14.66,2086,80,false,MXP,Europe,Milan,199,0.00
16.170.234.32,2052,0,false,ORD,North America,Chicago,200,0.00
16.170.234.32,8443,0,false,ORD,North America,Chicago,200,0.00
16.171.58.63,2082,0,false,ORD,North America,Chicago,200,0.00
3.77.153.158,80,0,false,ORD,North America,Chicago,200,0.00
13.60.48.93,443,0,false,ORD,North America,Chicago,200,0.00
16.171.62.55,2082,0,false,ORD,North America,Chicago,200,0.00
51.20.131.223,2083,0,false,ORD,North America,Chicago,200,0.00
34.220.155.70,2053,0,false,ORD,North America,Chicago,200,0.00
54.184.229.109,8080,0,false,ORD,North America,Chicago,200,0.00
35.89.111.92,2087,0,false,ORD,North America,Chicago,200,0.00
16.171.62.55,2083,0,false,ORD,North America,Chicago,200,0.00
16.171.116.36,2083,0,false,ORD,North America,Chicago,200,0.00
34.219.197.192,8880,0,false,ORD,North America,Chicago,200,0.00
3.76.193.0,2087,0,false,ORD,North America,Chicago,200,0.00
34.220.155.70,2086,0,false,ORD,North America,Chicago,200,0.00
16.170.234.32,2053,0,false,ORD,North America,Chicago,200,0.00
54.184.229.109,443,0,false,ORD,North America,Chicago,200,0.00
51.20.192.85,2053,0,false,ORD,North America,Chicago,200,0.00
51.20.106.188,2087,0,false,ORD,North America,Chicago,200,0.00
51.20.69.8,8080,0,false,ORD,North America,Chicago,200,0.00
16.170.230.75,2052,0,false,ORD,North America,Chicago,200,0.00
51.20.192.85,2083,0,false,ORD,North America,Chicago,200,0.00
35.180.191.197,2082,0,false,ORD,North America,Chicago,200,0.00
51.20.106.197,2087,0,false,ORD,North America,Chicago,200,0.00
51.20.192.85,8080,0,false,ORD,North America,Chicago,200,0.00
35.88.29.233,80,0,false,ORD,North America,Chicago,200,0.00
34.219.197.192,2053,0,false,ORD,North America,Chicago,201,0.00
54.184.229.109,2087,0,false,ORD,North America,Chicago,201,0.00
35.180.37.111,443,0,false,ORD,North America,Chicago,201,0.00
35.180.37.111,8080,0,false,ORD,North America,Chicago,201,0.00
51.20.250.57,2053,0,false,ORD,North America,Chicago,201,0.00
35.87.152.157,2087,0,false,ORD,North America,Chicago,201,0.00
34.220.155.70,2096,0,false,ORD,North America,Chicago,201,0.00
35.87.152.157,2095,0,false,ORD,North America,Chicago,201,0.00
51.20.252.126,2082,0,false,ORD,North America,Chicago,201,0.00
35.89.111.92,8880,0,false,ORD,North America,Chicago,201,0.00
34.220.156.153,8443,0,false,ORD,North America,Chicago,201,0.00
35.87.152.157,8880,0,false,ORD,North America,Chicago,201,0.00
54.186.85.186,8880,0,false,ORD,North America,Chicago,201,0.00
51.20.131.223,8080,0,false,ORD,North America,Chicago,201,0.00
51.20.250.57,2096,0,false,ORD,North America,Chicago,202,0.00
51.20.106.197,2095,0,false,ORD,North America,Chicago,202,0.00
51.20.106.197,8443,0,false,ORD,North America,Chicago,202,0.00
3.77.153.158,2083,0,false,ORD,North America,Chicago,202,0.00
54.184.229.109,2082,0,false,ORD,North America,Chicago,202,0.00
51.20.131.223,2096,0,false,ORD,North America,Chicago,202,0.00
54.185.153.133,443,0,false,ORD,North America,Chicago,202,0.00
35.89.111.92,2086,0,false,ORD,North America,Chicago,202,0.00
35.89.111.92,8080,0,false,ORD,North America,Chicago,203,0.00
51.20.69.8,2082,0,false,ORD,North America,Chicago,203,0.00
51.20.250.57,2082,0,false,ORD,North America,Chicago,203,0.00
35.87.152.157,2083,0,false,ORD,North America,Chicago,203,0.00
51.20.131.105,2087,0,false,ORD,North America,Chicago,203,0.00
35.89.111.92,2052,0,false,ORD,North America,Chicago,203,0.00
35.180.137.25,80,0,false,ORD,North America,Chicago,204,0.00
51.20.252.126,2096,0,false,ORD,North America,Chicago,204,0.00
51.20.106.197,8080,0,false,ORD,North America,Chicago,204,0.00
51.20.252.126,2053,0,false,ORD,North America,Chicago,204,0.00
51.20.69.8,8443,0,false,ORD,North America,Chicago,204,0.00
51.20.106.188,443,0,false,ORD,North America,Chicago,204,0.00
35.180.37.111,2082,0,false,ORD,North America,Chicago,205,0.00
51.20.192.85,8880,0,false,ORD,North America,Chicago,205,0.00
51.20.69.8,8880,0,false,ORD,North America,Chicago,205,0.00
51.20.250.57,2086,0,false,ORD,North America,Chicago,205,0.00
51.20.106.188,8443,0,false,ORD,North America,Chicago,205,0.00
51.20.131.223,2053,0,false,ORD,North America,Chicago,205,0.00
51.20.192.85,2086,0,false,ORD,North America,Chicago,205,0.00
51.20.192.85,2096,0,false,ORD,North America,Chicago,205,0.00
51.20.131.223,443,0,false,ORD,North America,Chicago,205,0.00
13.56.19.225,2095,0,false,ORD,North America,Chicago,205,0.00
51.20.131.105,2095,0,false,ORD,North America,Chicago,206,0.00
51.20.106.197,2083,0,false,ORD,North America,Chicago,206,0.00
51.20.69.8,2096,0,false,ORD,North America,Chicago,206,0.00
18.144.56.51,2083,0,false,ORD,North America,Chicago,207,0.00
51.20.106.188,8080,0,false,ORD,North America,Chicago,207,0.00
51.20.106.188,2096,0,false,ORD,North America,Chicago,207,0.00
51.20.252.126,80,0,false,ORD,North America,Chicago,207,0.00
51.20.131.105,8880,0,false,ORD,North America,Chicago,207,0.00
51.20.131.105,80,0,false,ORD,North America,Chicago,207,0.00
51.20.250.57,80,0,false,ORD,North America,Chicago,207,0.00
51.20.250.57,8443,0,false,ORD,North America,Chicago,208,0.00
51.20.131.223,2095,0,false,ORD,North America,Chicago,208,0.00
18.144.14.83,8080,0,false,ORD,North America,Chicago,209,0.00
15.160.15.101,2082,80,false,MXP,Europe,Milan,209,0.00
18.144.11.98,2096,0,false,ORD,North America,Chicago,210,0.00
13.231.136.39,8443,0,false,ORD,North America,Chicago,213,0.00
18.144.14.83,2087,0,false,ORD,North America,Chicago,215,0.00
13.59.251.88,2096,0,false,ORD,North America,Chicago,227,0.00
13.59.251.88,2083,0,false,ORD,North America,Chicago,227,0.00
13.59.251.88,8080,0,false,ORD,North America,Chicago,227,0.00
13.59.251.88,2087,0,false,ORD,North America,Chicago,227,0.00
13.59.251.88,2053,0,false,ORD,North America,Chicago,227,0.00
13.58.235.8,443,0,false,ORD,North America,Chicago,228,0.00
13.59.251.88,2052,0,false,ORD,North America,Chicago,228,0.00
18.220.250.70,8880,0,false,ORD,North America,Chicago,230,0.00
3.145.146.117,2083,0,false,ORD,North America,Chicago,230,0.00
3.135.236.0,8443,0,false,ORD,North America,Chicago,230,0.00
3.135.236.0,2095,0,false,ORD,North America,Chicago,230,0.00
18.220.250.70,2082,0,false,ORD,North America,Chicago,230,0.00
3.138.153.62,2087,0,false,ORD,North America,Chicago,230,0.00
3.135.236.0,2053,0,false,ORD,North America,Chicago,230,0.00
3.133.94.62,2052,0,false,ORD,North America,Chicago,230,0.00
3.138.153.62,2082,0,false,ORD,North America,Chicago,230,0.00
3.135.229.178,2053,0,false,ORD,North America,Chicago,230,0.00
18.220.250.70,2083,0,false,ORD,North America,Chicago,230,0.00
18.220.69.226,8880,0,false,ORD,North America,Chicago,230,0.00
3.133.94.62,2083,0,false,ORD,North America,Chicago,230,0.00
3.135.229.178,80,0,false,ORD,North America,Chicago,230,0.00
3.133.93.219,80,0,false,ORD,North America,Chicago,230,0.00
18.191.164.46,2086,0,false,ORD,North America,Chicago,230,0.00
18.220.69.226,2053,0,false,ORD,North America,Chicago,230,0.00
3.140.244.215,2087,0,false,ORD,North America,Chicago,230,0.00
3.135.236.0,2096,0,false,ORD,North America,Chicago,230,0.00
3.145.146.117,2087,0,false,ORD,North America,Chicago,230,0.00
3.145.146.117,2086,0,false,ORD,North America,Chicago,230,0.00
3.15.191.123,443,0,false,ORD,North America,Chicago,230,0.00
3.140.244.215,8443,0,false,ORD,North America,Chicago,231,0.00
3.15.191.123,80,0,false,ORD,North America,Chicago,231,0.00
3.14.29.30,443,0,false,ORD,North America,Chicago,231,0.00
3.138.153.62,2053,0,false,ORD,North America,Chicago,231,0.00
3.129.208.42,2095,0,false,ORD,North America,Chicago,231,0.00
18.188.101.43,443,0,false,ORD,North America,Chicago,231,0.00
18.221.246.90,80,0,false,ORD,North America,Chicago,231,0.00
3.15.191.123,2095,0,false,ORD,North America,Chicago,231,0.00
3.137.140.89,2095,0,false,ORD,North America,Chicago,231,0.00
18.220.69.226,2095,0,false,ORD,North America,Chicago,231,0.00
18.220.69.226,8443,0,false,ORD,North America,Chicago,231,0.00
3.133.94.62,2095,0,false,ORD,North America,Chicago,232,0.00
18.222.137.5,2095,0,false,ORD,North America,Chicago,232,0.00
3.138.153.62,8443,0,false,ORD,North America,Chicago,232,0.00
18.224.25.189,8080,0,false,ORD,North America,Chicago,232,0.00
18.224.20.8,2095,0,false,ORD,North America,Chicago,232,0.00
3.142.246.56,2095,0,false,ORD,North America,Chicago,232,0.00
3.137.140.89,2082,0,false,ORD,North America,Chicago,232,0.00
18.222.137.5,2083,0,false,ORD,North America,Chicago,232,0.00
3.15.191.123,2096,0,false,ORD,North America,Chicago,232,0.00
18.223.101.76,8880,0,false,ORD,North America,Chicago,232,0.00
3.15.191.123,2053,0,false,ORD,North America,Chicago,232,0.00
18.222.137.5,2053,0,false,ORD,North America,Chicago,233,0.00
3.129.208.42,2082,0,false,ORD,North America,Chicago,233,0.00
18.220.69.226,2082,0,false,ORD,North America,Chicago,233,0.00
3.135.229.178,2096,0,false,ORD,North America,Chicago,233,0.00
18.222.137.5,443,0,false,ORD,North America,Chicago,233,0.00
18.188.101.43,2095,0,false,ORD,North America,Chicago,233,0.00
18.191.164.46,2096,0,false,ORD,North America,Chicago,233,0.00
